source,target,type,weight
AT1G62180,GO:0009507,located_in,
AT1G62180,GO:0009570,located_in,
AT5G09220,GO:0003333,annotated_with,
AT5G09220,GO:0006865,annotated_with,
AT5G09220,GO:0015804,annotated_with,
AT5G09220,GO:0005886,located_in,
AT5G09220,GO:0016020,located_in,
AT4G22200,GO:0009737,annotated_with,
AT4G22200,GO:0005739,located_in,
AT4G22200,GO:0005789,located_in,
AT4G22200,GO:0009506,located_in,
AT3G48740,GO:0008643,annotated_with,
AT3G48740,GO:0009793,annotated_with,
AT3G48740,GO:0010431,annotated_with,
AT3G48740,GO:0015770,annotated_with,
AT3G48740,GO:0051260,annotated_with,
AT3G48740,GO:0005886,located_in,
AT3G48740,GO:0009507,located_in,
AT3G48740,GO:0016020,located_in,
AT5G22460,GO:0005773,located_in,
AT5G22460,GO:0009505,located_in,
AT5G22460,GO:0009506,located_in,
AT5G22460,GO:0009507,located_in,
AT1G52240,GO:0048364,annotated_with,
AT1G52240,GO:0080147,annotated_with,
AT1G52240,GO:0005634,located_in,
AT1G52240,GO:0005737,located_in,
AT1G52240,GO:0005886,located_in,
AT2G02061,GO:0008150,annotated_with,
AT2G02061,GO:0005737,located_in,
AT2G02061,GO:0009507,located_in,
AT1G62280,SF_response_downregulated,has_response,1.14597243041468
AT1G62280,GO:0006821,annotated_with,
AT1G62280,GO:0006873,annotated_with,
AT1G62280,GO:0009414,annotated_with,
AT1G62280,GO:0009651,annotated_with,
AT1G62280,GO:0005886,located_in,
AT1G62050,GO:0005634,located_in,
AT1G62050,GO:0005737,located_in,
AT1G62050,GO:0048046,located_in,
AT1G67690,GO:0006508,annotated_with,
AT1G67690,GO:0006518,annotated_with,
AT1G67690,GO:0005739,located_in,
AT1G43160,GO:0006355,annotated_with,
AT1G43160,GO:0006970,annotated_with,
AT1G43160,GO:0009409,annotated_with,
AT1G43160,GO:0009414,annotated_with,
AT1G43160,GO:0009611,annotated_with,
AT1G43160,GO:0009651,annotated_with,
AT1G43160,GO:0009658,annotated_with,
AT1G43160,GO:0009737,annotated_with,
AT1G43160,GO:0009751,annotated_with,
AT1G43160,GO:0009753,annotated_with,
AT1G43160,GO:0034605,annotated_with,
AT1G43160,GO:0045893,annotated_with,
AT1G43160,GO:0005634,located_in,
AT1G17300,SF_response_downregulated,has_response,0.203212167446111
AT1G17300,GO:0008150,annotated_with,
AT1G17300,GO:0005634,located_in,
AT1G06550,GO:0006574,annotated_with,
AT1G06550,ath00280,participates_in,
AT1G06550,ath00410,participates_in,
AT1G06550,ath00640,participates_in,
AT1G06550,ath01100,participates_in,
AT1G06550,ath01200,participates_in,
AT1G06550,GO:0005576,located_in,
AT1G06550,GO:0005739,located_in,
AT1G06550,GO:0005829,located_in,
AT3G48160,GO:0006357,annotated_with,
AT3G48160,GO:0032876,annotated_with,
AT3G48160,GO:0042023,annotated_with,
AT3G48160,GO:0005634,located_in,
AT3G48160,GO:0005667,located_in,
AT3G48160,GO:0090575,located_in,
AT1G76280,SF_response_upregulated,has_response,0.12329940169858
AT1G76280,GO:0005739,located_in,
AT1G76280,GO:0009507,located_in,
AT1G80610,GO:0005739,located_in,
AT2G19385,GO:0000122,annotated_with,
AT2G19385,GO:0006364,annotated_with,
AT2G19385,GO:0005634,located_in,
AT2G19385,GO:0005730,located_in,
AT3G25890,GO:0006355,annotated_with,
AT3G25890,GO:0005634,located_in,
AT1G08750,GO:0010375,annotated_with,
AT1G08750,GO:0016255,annotated_with,
AT1G08750,ath00563,participates_in,
AT1G08750,ath01100,participates_in,
AT1G08750,GO:0005783,located_in,
AT1G08750,GO:0042765,located_in,
AT3G57730,GO:0006952,annotated_with,
AT3G57730,GO:0007166,annotated_with,
AT3G57730,GO:0016310,annotated_with,
AT3G57730,GO:0042742,annotated_with,
AT3G57730,GO:0005886,located_in,
AT3G47910,GO:0016579,annotated_with,
AT3G47910,GO:0005634,located_in,
AT3G47910,GO:0005737,located_in,
AT3G10230,GO:0006744,annotated_with,
AT3G10230,GO:0016117,annotated_with,
AT3G10230,GO:0016120,annotated_with,
AT3G10230,GO:0016123,annotated_with,
AT3G10230,ath00906,participates_in,
AT3G10230,ath01100,participates_in,
AT3G10230,ath01110,participates_in,
AT3G10230,GO:0005739,located_in,
AT3G10230,GO:0009507,located_in,
AT5G49550,ath04142,participates_in,
AT5G49550,GO:0005634,located_in,
AT5G49550,GO:0031083,located_in,
AT1G77210,GO:0015749,annotated_with,
AT1G77210,GO:0005886,located_in,
AT1G77210,GO:0009507,located_in,
AT4G35420,GO:0009555,annotated_with,
AT4G35420,GO:0010584,annotated_with,
AT4G35420,GO:0048316,annotated_with,
AT4G35420,GO:0080110,annotated_with,
AT4G35420,GO:0005783,located_in,
AT1G30190,GO:0005634,located_in,
AT3G05640,GO:0006470,annotated_with,
AT3G05640,GO:0009414,annotated_with,
AT3G05640,GO:0045926,annotated_with,
AT3G05640,GO:1902531,annotated_with,
AT3G05640,GO:0005739,located_in,
AT3G05640,GO:0005886,located_in,
AT1G71400,GO:0007165,annotated_with,
AT1G71400,GO:0010073,annotated_with,
AT1G71400,GO:0005576,located_in,
AT3G51810,GO:0009737,annotated_with,
AT3G51810,GO:0009793,annotated_with,
AT3G51810,GO:0005737,located_in,
AT3G51810,GO:0005829,located_in,
AT4G03080,GO:0009742,annotated_with,
AT4G03080,GO:0005634,located_in,
AT4G03080,GO:0005829,located_in,
AT3G23430,GO:0006817,annotated_with,
AT3G23430,GO:0016036,annotated_with,
AT3G23430,GO:0030643,annotated_with,
AT3G23430,GO:0005622,located_in,
AT3G23430,GO:0005739,located_in,
AT3G23430,GO:0005794,located_in,
AT3G23430,GO:0005802,located_in,
AT3G23430,GO:0005886,located_in,
AT4G13918,SF_response_upregulated,has_response,0.377121207265977
AT5G46160,GO:0006412,annotated_with,
AT5G46160,ath03010,participates_in,
AT5G46160,GO:0005739,located_in,
AT5G46160,GO:0005762,located_in,
AT5G46160,GO:0009507,located_in,
AT5G46160,GO:0015934,located_in,
AT1G30630,GO:0006888,annotated_with,
AT1G30630,GO:0006890,annotated_with,
AT1G30630,GO:0006891,annotated_with,
AT1G30630,GO:0000325,located_in,
AT1G30630,GO:0030126,located_in,
AT4G37580,GO:0009640,annotated_with,
AT4G37580,GO:0009723,annotated_with,
AT4G37580,GO:0009734,annotated_with,
AT4G37580,GO:0009826,annotated_with,
AT4G37580,GO:0005634,located_in,
AT5G17820,SF_response_downregulated,has_response,0.428305467079289
AT5G17820,GO:0006950,annotated_with,
AT5G17820,GO:0006979,annotated_with,
AT5G17820,ath00940,participates_in,
AT5G17820,ath01100,participates_in,
AT5G17820,ath01110,participates_in,
AT5G17820,GO:0005576,located_in,
AT5G17820,GO:0005739,located_in,
AT5G17820,GO:0009505,located_in,
AT5G17820,GO:0009506,located_in,
AT5G65070,GO:0006355,annotated_with,
AT5G65070,GO:0006357,annotated_with,
AT5G65070,GO:0009910,annotated_with,
AT5G65070,GO:0045944,annotated_with,
AT5G65070,GO:0005634,located_in,
AT5G65070,GO:0005886,located_in,
AT5G11590,GO:0045893,annotated_with,
AT5G11590,GO:0005634,located_in,
AT2G47520,SF_response_upregulated,has_response,0.924901736935422
AT2G47520,GO:0009414,annotated_with,
AT2G47520,GO:0034059,annotated_with,
AT2G47520,GO:0045893,annotated_with,
AT2G47520,GO:0071456,annotated_with,
AT2G47520,GO:2000280,annotated_with,
AT2G47520,GO:0005634,located_in,
AT5G08100,ath00250,participates_in,
AT5G08100,ath00460,participates_in,
AT5G08100,ath01100,participates_in,
AT5G08100,ath01110,participates_in,
AT5G08100,GO:0005737,located_in,
AT5G08100,GO:0005886,located_in,
AT1G77010,GO:0009451,annotated_with,
AT1G77010,GO:0009507,located_in,
AT1G77010,GO:0043231,located_in,
AT1G48780,GO:0008150,annotated_with,
AT1G48780,GO:0005634,located_in,
AT3G26230,GO:0009507,located_in,
AT1G73380,GO:0005575,located_in,
AT1G08410,GO:0006364,annotated_with,
AT1G08410,GO:0042254,annotated_with,
AT1G08410,GO:0048366,annotated_with,
AT1G08410,GO:0048825,annotated_with,
AT1G08410,GO:2000012,annotated_with,
AT1G08410,ath03008,participates_in,
AT1G08410,GO:0005634,located_in,
AT1G08410,GO:0005730,located_in,
AT1G08410,GO:0005829,located_in,
AT2G24945,GO:0008150,annotated_with,
AT2G24945,GO:0005739,located_in,
AT5G52990,GO:0005575,located_in,
AT4G30680,GO:0008150,annotated_with,
AT4G30680,GO:0005634,located_in,
AT3G44960,GO:0034090,annotated_with,
AT3G44960,GO:0000775,located_in,
AT3G44960,GO:0005634,located_in,
AT3G26180,GO:0009507,located_in,
AT1G68690,GO:0007165,annotated_with,
AT1G68690,GO:0071456,annotated_with,
AT1G68690,GO:0005634,located_in,
AT1G68690,GO:0005886,located_in,
AT5G08450,GO:0009737,annotated_with,
AT5G08450,GO:0009845,annotated_with,
AT5G08450,GO:0009908,annotated_with,
AT5G08450,GO:0080186,annotated_with,
AT5G08450,GO:1902074,annotated_with,
AT5G08450,GO:0005634,located_in,
AT5G08450,GO:0070822,located_in,
AT2G18740,GO:0000387,annotated_with,
AT2G18740,GO:0008380,annotated_with,
AT2G18740,GO:0043484,annotated_with,
AT2G18740,GO:0048509,annotated_with,
AT2G18740,ath03040,participates_in,
AT2G18740,GO:0005634,located_in,
AT2G18740,GO:0005682,located_in,
AT2G18740,GO:0005685,located_in,
AT2G18740,GO:0005686,located_in,
AT2G18740,GO:0005687,located_in,
AT2G18740,GO:0005737,located_in,
AT2G18740,GO:0034715,located_in,
AT2G18740,GO:0046540,located_in,
AT2G18740,GO:0071011,located_in,
AT5G22620,GO:0009507,located_in,
AT2G05830,GO:0019509,annotated_with,
AT2G05830,ath00270,participates_in,
AT2G05830,ath01100,participates_in,
AT2G05830,GO:0005576,located_in,
AT2G05830,GO:0005739,located_in,
AT2G05830,GO:0009506,located_in,
AT2G05830,GO:0010494,located_in,
AT1G76890,GO:0006355,annotated_with,
AT1G76890,GO:0005634,located_in,
AT3G18520,GO:0009294,annotated_with,
AT3G18520,GO:0009408,annotated_with,
AT3G18520,GO:0009640,annotated_with,
AT3G18520,GO:0009789,annotated_with,
AT3G18520,GO:0040029,annotated_with,
AT3G18520,GO:0042548,annotated_with,
AT3G18520,GO:0045814,annotated_with,
AT3G18520,GO:0051289,annotated_with,
AT3G18520,GO:2000306,annotated_with,
AT3G18520,GO:0000118,located_in,
AT3G18520,GO:0005634,located_in,
AT3G18520,GO:0005730,located_in,
AT3G18520,GO:0005737,located_in,
AT2G21960,GO:0006508,annotated_with,
AT2G21960,GO:0005773,located_in,
AT2G21960,GO:0009507,located_in,
AT2G21960,GO:0009534,located_in,
AT2G28140,GO:0005739,located_in,
AT3G08580,GO:0140021,annotated_with,
AT3G08580,GO:1990544,annotated_with,
AT3G08580,GO:0000325,located_in,
AT3G08580,GO:0005730,located_in,
AT3G08580,GO:0005739,located_in,
AT3G08580,GO:0005740,located_in,
AT3G08580,GO:0005773,located_in,
AT3G08580,GO:0005829,located_in,
AT3G08580,GO:0005886,located_in,
AT3G08580,GO:0009505,located_in,
AT3G08580,GO:0009507,located_in,
AT3G08580,GO:0009941,located_in,
AT5G41270,GO:0006396,annotated_with,
AT5G41270,GO:0005634,located_in,
AT5G37600,GO:0006542,annotated_with,
AT5G37600,GO:0010150,annotated_with,
AT5G37600,GO:0042128,annotated_with,
AT5G37600,ath00220,participates_in,
AT5G37600,ath00250,participates_in,
AT5G37600,ath00630,participates_in,
AT5G37600,ath00910,participates_in,
AT5G37600,ath01100,participates_in,
AT5G37600,ath01110,participates_in,
AT5G37600,ath01230,participates_in,
AT5G37600,ath04075,participates_in,
AT5G37600,GO:0005737,located_in,
AT5G37600,GO:0005829,located_in,
AT5G37600,GO:0005886,located_in,
AT5G37600,GO:0009505,located_in,
AT5G37600,GO:0009506,located_in,
AT5G37600,GO:0009536,located_in,
AT5G37600,GO:0022626,located_in,
AT1G09900,SF_response_upregulated,has_response,0.248469468911757
AT1G09900,GO:0008150,annotated_with,
AT1G09900,GO:0009507,located_in,
AT5G49100,GO:0005634,located_in,
AT5G48350,GO:0008150,annotated_with,
AT5G48350,GO:0005634,located_in,
AT5G48350,GO:0005737,located_in,
AT4G11340,GO:0007165,annotated_with,
AT4G11340,GO:0005737,located_in,
AT1G12970,GO:0035556,annotated_with,
AT1G12970,GO:0046777,annotated_with,
AT1G12970,GO:0055046,annotated_with,
AT1G12970,GO:0005575,located_in,
AT5G50960,GO:0016226,annotated_with,
AT5G50960,GO:0005634,located_in,
AT5G50960,GO:0005829,located_in,
AT4G04960,GO:0002229,annotated_with,
AT4G04960,GO:0042742,annotated_with,
AT4G04960,GO:0005886,located_in,
AT4G04960,GO:0009507,located_in,
AT4G11175,GO:0005829,located_in,
AT4G11175,GO:0009507,located_in,
AT1G15410,GO:0009507,located_in,
AT3G08000,GO:0008150,annotated_with,
AT3G08000,GO:0005634,located_in,
AT3G08000,GO:0005739,located_in,
AT4G18830,GO:0009553,annotated_with,
AT4G18830,GO:0016049,annotated_with,
AT4G18830,GO:0043622,annotated_with,
AT4G18830,GO:0045892,annotated_with,
AT4G18830,GO:0005634,located_in,
AT4G18830,GO:0005730,located_in,
AT5G52640,SF_response_upregulated,has_response,1.08857408634545
AT5G52640,GO:0006457,annotated_with,
AT5G52640,GO:0009408,annotated_with,
AT5G52640,GO:0034605,annotated_with,
AT5G52640,GO:0042742,annotated_with,
AT5G52640,GO:0046685,annotated_with,
AT5G52640,GO:0050821,annotated_with,
AT5G52640,GO:0061077,annotated_with,
AT5G52640,ath04141,participates_in,
AT5G52640,ath04156,participates_in,
AT5G52640,ath04626,participates_in,
AT5G52640,GO:0005737,located_in,
AT5G52640,GO:0005829,located_in,
AT5G52640,GO:0005886,located_in,
AT5G52640,GO:0009505,located_in,
AT5G52640,GO:0032991,located_in,
AT5G52640,GO:0048471,located_in,
AT3G47450,GO:0006809,annotated_with,
AT3G47450,GO:0006979,annotated_with,
AT3G47450,GO:0009651,annotated_with,
AT3G47450,GO:0009657,annotated_with,
AT3G47450,GO:0010027,annotated_with,
AT3G47450,GO:0010193,annotated_with,
AT3G47450,GO:0048366,annotated_with,
AT3G47450,ath00220,participates_in,
AT3G47450,ath00330,participates_in,
AT3G47450,ath01100,participates_in,
AT3G47450,ath01110,participates_in,
AT3G47450,ath04626,participates_in,
AT3G47450,GO:0005739,located_in,
AT3G47450,GO:0009507,located_in,
AT1G13610,GO:0006508,annotated_with,
AT1G13610,GO:0005576,located_in,
AT1G13610,GO:0005634,located_in,
AT3G12900,GO:0009805,annotated_with,
AT3G12900,GO:0010039,annotated_with,
AT3G12900,GO:0010447,annotated_with,
AT3G12900,ath00999,participates_in,
AT3G12900,ath01110,participates_in,
AT3G12900,GO:0005737,located_in,
AT1G05350,GO:0005737,located_in,
AT1G05350,GO:0005829,located_in,
AT3G45830,GO:0008150,annotated_with,
AT3G45830,ath03082,participates_in,
AT3G45830,GO:0005634,located_in,
AT3G45830,GO:0031011,located_in,
AT3G47060,GO:0006508,annotated_with,
AT3G47060,GO:0009507,located_in,
AT3G47060,GO:0009535,located_in,
AT3G47060,GO:0009941,located_in,
AT2G37560,GO:0006260,annotated_with,
AT2G37560,GO:0000808,located_in,
AT2G37560,GO:0005634,located_in,
AT2G37560,GO:0005664,located_in,
AT4G37560,ath00460,participates_in,
AT4G37560,ath00630,participates_in,
AT4G37560,ath00910,participates_in,
AT4G37560,ath01100,participates_in,
AT4G37560,ath01200,participates_in,
AT4G37560,GO:0005829,located_in,
AT4G26380,GO:0005634,located_in,
AT3G54440,GO:0005975,annotated_with,
AT3G54440,ath00052,participates_in,
AT3G54440,ath00511,participates_in,
AT3G54440,ath00600,participates_in,
AT3G54440,ath01100,participates_in,
AT3G54440,GO:0005829,located_in,
AT3G54440,GO:0009507,located_in,
AT3G48090,GO:0000304,annotated_with,
AT3G48090,GO:0001666,annotated_with,
AT3G48090,GO:0006629,annotated_with,
AT3G48090,GO:0009626,annotated_with,
AT3G48090,GO:0009627,annotated_with,
AT3G48090,GO:0009862,annotated_with,
AT3G48090,GO:0010310,annotated_with,
AT3G48090,GO:0050829,annotated_with,
AT3G48090,GO:0060866,annotated_with,
AT3G48090,ath04626,participates_in,
AT3G48090,GO:0005634,located_in,
AT3G48090,GO:0005737,located_in,
AT3G48090,GO:0009507,located_in,
AT5G57940,ath04626,participates_in,
AT5G57940,GO:0005739,located_in,
AT5G57940,GO:0005886,located_in,
AT5G57940,GO:0035618,located_in,
AT3G58040,GO:0006511,annotated_with,
AT3G58040,GO:0016567,annotated_with,
AT3G58040,ath04120,participates_in,
AT3G58040,GO:0005634,located_in,
AT3G58040,GO:0005737,located_in,
AT1G72430,GO:0009733,annotated_with,
AT1G72430,GO:0071456,annotated_with,
AT1G72430,GO:0005634,located_in,
AT5G10460,GO:0005737,located_in,
AT5G10460,GO:0005829,located_in,
AT5G10460,GO:0009507,located_in,
AT3G13000,GO:0006355,annotated_with,
AT3G13000,GO:0000325,located_in,
AT3G13000,GO:0005634,located_in,
AT5G14440,GO:0005634,located_in,
AT5G02480,GO:0005575,located_in,
AT3G06210,GO:0005575,located_in,
AT3G57360,GO:0005634,located_in,
AT4G10150,GO:0006511,annotated_with,
AT4G10150,GO:0016567,annotated_with,
AT4G10150,GO:0016020,located_in,
AT1G27410,SF_response_upregulated,has_response,0.438224563283469
AT1G27410,GO:0005634,located_in,
AT1G78200,GO:0007165,annotated_with,
AT1G78200,GO:0005739,located_in,
AT1G78200,GO:0005886,located_in,
AT4G25030,SF_response_downregulated,has_response,0.182820132543073
AT4G25030,GO:0042742,annotated_with,
AT4G25030,GO:0005634,located_in,
AT4G25030,GO:0009507,located_in,
AT4G25030,GO:0012505,located_in,
AT4G33565,SF_response_downregulated,has_response,0.254622375330649
AT4G33565,GO:0016567,annotated_with,
AT4G33565,GO:0005634,located_in,
AT5G09850,GO:0005634,located_in,
AT5G56880,GO:0005634,located_in,
AT2G33630,GO:0005783,located_in,
AT5G52030,GO:0008150,annotated_with,
AT5G52030,GO:0005886,located_in,
AT5G52030,GO:0009507,located_in,
AT4G29520,GO:0009408,annotated_with,
AT4G29520,GO:0061077,annotated_with,
AT4G29520,GO:0005783,located_in,
AT4G29520,GO:0005886,located_in,
AT5G18100,GO:0006979,annotated_with,
AT5G18100,GO:0019430,annotated_with,
AT5G18100,GO:0071472,annotated_with,
AT5G18100,GO:0071484,annotated_with,
AT5G18100,GO:0071486,annotated_with,
AT5G18100,GO:0071493,annotated_with,
AT5G18100,ath04146,participates_in,
AT5G18100,GO:0000325,located_in,
AT5G18100,GO:0005777,located_in,
AT5G18100,GO:0009507,located_in,
AT3G16070,GO:0005575,located_in,
AT1G56630,SF_response_downregulated,has_response,0.0948363791152686
AT1G56630,GO:0006629,annotated_with,
AT1G56630,GO:0005576,located_in,
AT5G49280,GO:0016020,located_in,
AT5G53860,GO:0009793,annotated_with,
AT5G53860,GO:0010027,annotated_with,
AT5G53860,GO:1901371,annotated_with,
AT5G53860,GO:0009507,located_in,
AT5G53860,GO:0009941,located_in,
AT1G08830,GO:0006979,annotated_with,
AT1G08830,GO:0009651,annotated_with,
AT1G08830,GO:0010039,annotated_with,
AT1G08830,GO:0010193,annotated_with,
AT1G08830,GO:0019430,annotated_with,
AT1G08830,GO:0034599,annotated_with,
AT1G08830,GO:0035195,annotated_with,
AT1G08830,GO:0042742,annotated_with,
AT1G08830,GO:0046688,annotated_with,
AT1G08830,GO:0071329,annotated_with,
AT1G08830,GO:0071472,annotated_with,
AT1G08830,GO:0071484,annotated_with,
AT1G08830,GO:0071493,annotated_with,
AT1G08830,ath04146,participates_in,
AT1G08830,GO:0005634,located_in,
AT1G08830,GO:0005737,located_in,
AT1G08830,GO:0005829,located_in,
AT4G16750,GO:0006355,annotated_with,
AT4G16750,GO:0005634,located_in,
AT4G37070,GO:0010311,annotated_with,
AT4G37070,GO:0009507,located_in,
AT4G26095,SF_response_upregulated,has_response,0.51521038764953
AT2G28470,GO:0005975,annotated_with,
AT2G28470,GO:0009827,annotated_with,
AT2G28470,GO:0019388,annotated_with,
AT2G28470,GO:0005576,located_in,
AT2G28470,GO:0005773,located_in,
AT2G28470,GO:0009505,located_in,
16335,SF_response_upregulated,has_response,0.543009759785514
AT4G37640,GO:0070588,annotated_with,
AT4G37640,GO:0005783,located_in,
AT4G37640,GO:0005789,located_in,
AT4G37640,GO:0005886,located_in,
AT4G37640,GO:0016020,located_in,
AT4G37640,GO:0043231,located_in,
AT5G12430,GO:0005634,located_in,
AT5G12430,GO:0009507,located_in,
AT4G23600,GO:0006520,annotated_with,
AT4G23600,GO:0009058,annotated_with,
AT4G23600,GO:0009611,annotated_with,
AT4G23600,GO:0009737,annotated_with,
AT4G23600,GO:0009753,annotated_with,
AT4G23600,GO:0010188,annotated_with,
AT4G23600,GO:0042538,annotated_with,
AT4G23600,ath00270,participates_in,
AT4G23600,ath01100,participates_in,
AT4G23600,GO:0000325,located_in,
AT4G23600,GO:0005737,located_in,
AT4G23600,GO:0005829,located_in,
AT4G23600,GO:0048046,located_in,
AT1G14860,GO:0005634,located_in,
AT1G14860,GO:0005737,located_in,
AT1G36095,GO:0008150,annotated_with,
AT1G36095,GO:0005634,located_in,
AT4G25340,GO:0006334,annotated_with,
AT4G25340,GO:0005634,located_in,
AT4G25340,GO:0005730,located_in,
AT3G19553,GO:0015846,annotated_with,
AT3G19553,GO:0005783,located_in,
AT3G19553,GO:0005886,located_in,
AT3G29310,GO:0006457,annotated_with,
AT3G29310,GO:0005634,located_in,
AT3G29310,GO:0005886,located_in,
AT5G21940,GO:0006979,annotated_with,
AT5G21940,GO:0010043,annotated_with,
AT5G21940,GO:0005634,located_in,
AT5G15680,GO:0000902,annotated_with,
AT5G15680,GO:0005739,located_in,
AT5G15680,GO:0005938,located_in,
AT1G26750,GO:0008150,annotated_with,
AT1G26750,ath03010,participates_in,
AT1G26750,GO:0005575,located_in,
AT2G39870,GO:0005575,located_in,
